BCC Fe edge dislocation + rigid particle

17136 atoms
2 atom types

0.0 64.2923836376 xlo xhi
0.0 64.6086294397 ylo yhi
0.0 48.9586250987 zlo zhi

Masses

1 55.845
2 55.845

Atoms # atomic

82 1 -0.00000000 6.05705901 10.49113395
83 1 2.47278399 6.05705901 10.49113395
84 1 1.64852266 6.05705901 8.15977085
85 1 4.12130664 6.05705901 8.15977085
86 1 3.29704531 6.05705901 5.82840775
87 1 5.76982930 6.05705901 5.82840775
88 1 4.94556797 6.05705901 3.49704465
89 1 7.41835196 6.05705901 3.49704465
90 1 6.59409063 6.05705901 1.16568155
91 1 9.06687462 6.05705901 1.16568155
92 1 0.82426133 4.03803934 16.31954170
93 1 -0.00000000 4.03803934 13.98817860
94 1 2.47278399 4.03803934 13.98817860
95 1 1.64852266 4.03803934 11.65681550
96 1 4.12130664 4.03803934 11.65681550
97 1 3.29704531 4.03803934 9.32545240
98 1 5.76982930 4.03803934 9.32545240
99 1 4.94556797 4.03803934 6.99408930
100 1 7.41835196 4.03803934 6.99408930
101 1 6.59409063 4.03803934 4.66272620
102 1 9.06687462 4.03803934 4.66272620
103 1 8.24261329 4.03803934 2.33136310
104 1 10.71539727 4.03803934 2.33136310
105 1 9.89113594 4.03803934 -0.00000000
106 1 12.36391993 4.03803934 0.00000000
107 1 0.82426133 2.01901967 19.81658635
108 1 -0.00000000 2.01901967 17.48522325
109 1 2.47278399 2.01901967 17.48522325
110 1 1.64852266 2.01901967 15.15386015
111 1 4.12130664 2.01901967 15.15386015
112 1 3.29704531 2.01901967 12.82249705
113 1 5.76982930 2.01901967 12.82249705
114 1 4.94556797 2.01901967 10.49113395
115 1 7.41835196 2.01901967 10.49113395
116 1 6.59409063 2.01901967 8.15977085
117 1 9.06687462 2.01901967 8.15977085
118 1 8.24261329 2.01901967 5.82840775
119 1 10.71539727 2.01901967 5.82840775
120 1 9.89113594 2.01901967 3.49704465
121 1 12.36391993 2.01901967 3.49704465
122 1 11.53965860 2.01901967 1.16568155
123 1 14.01244259 2.01901967 1.16568155
124 1 0.82426133 -0.00000000 23.31363100
125 1 -0.00000000 0.00000000 20.98226790
126 1 2.47278399 -0.00000000 20.98226790
127 1 1.64852266 0.00000000 18.65090480
128 1 4.12130664 -0.00000000 18.65090480
129 1 3.29704531 0.00000000 16.31954170
130 1 5.76982930 -0.00000000 16.31954170
131 1 4.94556797 0.00000000 13.98817860
132 1 7.41835196 -0.00000000 13.98817860
133 1 6.59409063 0.00000000 11.65681550
134 1 9.06687462 -0.00000000 11.65681550
135 1 8.24261329 0.00000000 9.32545240
136 1 10.71539727 -0.00000000 9.32545240
137 1 9.89113594 0.00000000 6.99408930
138 1 12.36391993 -0.00000000 6.99408930
139 1 11.53965860 0.00000000 4.66272620
140 1 14.01244259 -0.00000000 4.66272620
141 1 13.18818126 0.00000000 2.33136310
142 1 15.66096525 -0.00000000 2.33136310
143 1 14.83670392 0.00000000 0.00000000
144 1 17.30948790 -0.00000000 0.00000000
145 1 0.82426133 16.15215736 2.33136310
146 1 0.00000000 16.15215736 -0.00000000
147 1 2.47278399 16.15215736 -0.00000000
148 1 0.82426133 14.13313769 5.82840775
149 1 0.00000000 14.13313769 3.49704465
150 1 2.47278399 14.13313769 3.49704465
151 1 1.64852266 14.13313769 1.16568155
152 1 4.12130664 14.13313769 1.16568155
153 1 0.82426133 12.11411802 9.32545240
154 1 0.00000000 12.11411802 6.99408930
155 1 2.47278399 12.11411802 6.99408930
156 1 1.64852266 12.11411802 4.66272620
157 1 4.12130664 12.11411802 4.66272620
158 1 3.29704531 12.11411802 2.33136310
159 1 5.76982930 12.11411802 2.33136310
160 1 4.94556797 12.11411802 -0.00000000
161 1 7.41835196 12.11411802 0.00000000
162 1 0.82426133 10.09509835 12.82249705
163 1 0.00000000 10.09509835 10.49113395
164 1 2.47278399 10.09509835 10.49113395
165 1 1.64852266 10.09509835 8.15977085
166 1 4.12130664 10.09509835 8.15977085
167 1 3.29704531 10.09509835 5.82840775
168 1 5.76982930 10.09509835 5.82840775
169 1 4.94556797 10.09509835 3.49704465
170 1 7.41835196 10.09509835 3.49704465
171 1 6.59409063 10.09509835 1.16568155
172 1 9.06687462 10.09509835 1.16568155
173 1 0.82426133 8.07607868 16.31954170
174 1 0.00000000 8.07607868 13.98817860
175 1 2.47278399 8.07607868 13.98817860
176 1 1.64852266 8.07607868 11.65681550
177 1 4.12130664 8.07607868 11.65681550
178 1 3.29704531 8.07607868 9.32545240
179 1 5.76982930 8.07607868 9.32545240
180 1 4.94556797 8.07607868 6.99408930
181 1 7.41835196 8.07607868 6.99408930
182 1 6.59409063 8.07607868 4.66272620
183 1 9.06687462 8.07607868 4.66272620
184 1 8.24261329 8.07607868 2.33136310
185 1 10.71539727 8.07607868 2.33136310
186 1 9.89113594 8.07607868 -0.00000000
187 1 12.36391993 8.07607868 -0.00000000
188 1 0.82426133 6.05705901 19.81658635
